Datetime (he),PV Gen (kW/rated kW),System Load (kW),EV fleet/1,Site Steam Thermal Load (MMBtu/hr),Site Hot Water Thermal Load (MMBtu/hr),Site Cooling Thermal Load (tons),Site Load (kW),FR Price ($/kW),DA Price ($/kWh),Reg Up Price ($/kW),Reg Down Price ($/kW),Deferral Load (kW),NSR Price ($/kW),SR Price ($/kW),RA Active (y/n),VAR Reservation (%),POI: Max Export (kW),POI: Max Import (kW),Aggregate Energy Max (kWh),Aggregate Energy Min (kWh),Critical Load (kW),Battery: Charge Min (kW)/1,Battery: Charge Max (kW)/1,Battery: Energy Max (kWh)/1,Battery: Energy Min (kWh)/1,Battery: Discharge Min (kW)/1,Battery: Discharge Max (kW)/1,FR Reg Up Max (kW),FR Reg Up Min (kW),FR Reg Down Max (kW),FR Reg Down Min (kW),SR Max (kW),SR Min (kW),NSR Max (kW),NSR Min (kW),LF Reg Up Max (kW),LF Reg Up Min (kW),LF Reg Down Max (kW),LF Reg Down Min (kW),LF Price ($/kW),LF Down Price ($/kW),LF Up Price ($/kW),LF Energy Option Up (kWh/kW-hr),LF Energy Option Down (kWh/kW-hr)
2/6/2017 10:00,0.4999035,10168.44893,40,0.406737957,1.626951829,32.5390366,0,0.01,28.05118,28.05118,28.05118,7238,0,0,0,10,1900,-1900,9000,0,203.3689786,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/6/2017 11:00,0.655465,9678.600582,40,0.387144023,1.548576093,30.9715219,0,0.01,23.70966,23.70966,23.70966,7035,0,0,0,10,1900,-1900,9000,0,193.5720116,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/6/2017 12:00,1,9672.309649,40,0.386892386,1.547569544,30.9513909,0,0.01,23.17725,23.17725,23.17725,6830,0,0,0,10,1900,-1900,9000,0,193.446193,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/6/2017 13:00,1,9165.699525,40,0.366627981,1.466511924,29.3302385,0,0.01,22.46877,22.46877,22.46877,6970,0,0,0,10,1900,-1900,9000,0,183.3139905,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/6/2017 14:00,1,9662.425038,40,0.386497002,1.545988006,30.9197601,0,0.01,23.37481,23.37481,23.37481,6668,0,0,0,10,1900,-1900,9000,0,193.2485008,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/6/2017 15:00,0.87246,9656.963299,40,0.386278532,1.545114128,30.9022826,0,0.01,23.50215,23.50215,23.50215,6581,0,0,0,10,1900,-1900,9000,0,193.139266,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/6/2017 16:00,0.52082,9647.965695,40,0.385918628,1.543674511,30.8734902,0,0.01,28.40696,28.40696,28.40696,6619,0,0,0,10,1900,-1900,9000,0,192.9593139,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/6/2017 17:00,0.358278,10139.22166,40,0.405568866,1.622275466,32.4455093,0,0.01,34.76767,34.76767,34.76767,6570,0,0,0,10,1900,-1900,9000,0,202.7844332,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/6/2017 18:00,0.03897265,9446.690415,40,0.377867617,1.511470466,30.2294093,0,0.01,44.92046,44.92046,44.92046,7035,0,0,0,10,1900,-1900,9000,0,188.9338083,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/6/2017 19:00,0,7544.247416,40,0.301769897,1.207079586,24.1415917,0,0.01,51.43482,51.43482,51.43482,7113,0,0,0,0,1900,-1900,9000,0,150.8849483,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/6/2017 20:00,0,7305.304759,40,0.29221219,1.168848762,23.3769752,0,0.01,46.59499,46.59499,46.59499,7050,0,0,0,0,1900,-1900,9000,0,146.1060952,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/6/2017 21:00,0,5815.096276,40,0.232603851,0.930415404,18.6083081,0,0.01,43.296,43.296,43.296,7042,0,0,0,0,1900,-1900,9000,0,116.3019255,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/6/2017 22:00,0,5575.103371,40,0.223004135,0.892016539,17.8403308,0,0.01,35.64741,35.64741,35.64741,6811,0,0,0,0,1900,-1900,9000,0,111.5020674,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/6/2017 23:00,0,3493.569098,40,0.139742764,0.558971056,11.1794211,0,0.01,30.56787,30.56787,30.56787,6510,0,0,0,0,1900,-1900,9000,0,69.87138196,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/7/2017 0:00,0,3381.013375,40,0.135240535,0.54096214,10.8192428,0,0.01,27.26057,27.26057,27.26057,5692,0,0,0,0,1900,-1900,9000,0,67.6202675,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/7/2017 1:00,0,3568.964675,40,0.142758587,0.571034348,11.420687,0,0.01,22.90269,22.90269,22.90269,5662,0,0,0,0,1900,-1900,9000,0,71.3792935,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/7/2017 2:00,0,5294.629877,40,0.211785195,0.84714078,16.9428156,0,0.01,21.41484,21.41484,21.41484,5132,0,0,0,0,1900,-1900,9000,0,105.8925975,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/7/2017 3:00,0,4811.273857,40,0.192450954,0.769803817,15.3960763,0,0.01,20.35437,20.35437,20.35437,5132,0,0,0,0,1900,-1900,9000,0,96.22547714,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/7/2017 4:00,0,5292.072265,40,0.211682891,0.846731562,16.9346313,0,0.01,19.72212,19.72212,19.72212,5132,0,0,0,0,1900,-1900,9000,0,105.8414453,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/7/2017 5:00,0,4930.731222,40,0.197229249,0.788916996,15.7783399,0,0.01,23.31961,23.31961,23.31961,5132,0,0,0,0,1900,-1900,9000,0,98.61462444,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/7/2017 6:00,0,5904.625196,40,0.236185008,0.944740031,18.8948006,0,0.01,27.17381,27.17381,27.17381,5165,0,0,0,0,1900,-1900,9000,0,118.0925039,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/7/2017 7:00,0,6961.673339,40,0.278466934,1.113867734,22.2773547,0,0.01,33.85184,33.85184,33.85184,5517,0,0,0,0,1900,-1900,9000,0,139.2334668,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/7/2017 8:00,0,5059.660038,40,0.202386402,0.809545606,16.1909121,0,0.01,40.47807,40.47807,40.47807,5650,0,0,0,0,1900,-1900,9000,0,101.1932008,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/7/2017 9:00,0.00780545,10535.84317,40,0.421433727,1.685734907,33.7146981,0,0.01,33.26643,33.26643,33.26643,6479,0,0,0,10,1900,-1900,9000,0,210.7168634,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/7/2017 10:00,0.00518645,10167.14,40,0.4066856,1.6267424,32.534848,0,0.01,28.46163,28.46163,28.46163,6395,0,0,0,10,1900,-1900,9000,0,203.3428,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/7/2017 11:00,0.109218,9677.478295,40,0.387099132,1.548396527,30.9679305,0,0.01,23.69409,23.69409,23.69409,6822,0,0,0,10,1900,-1900,9000,0,193.5495659,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/7/2017 12:00,0.372036,9668.775817,40,0.386751033,1.54700413,30.9400826,0,0.01,17.34927,17.34927,17.34927,6614,0,0,0,10,1900,-1900,9000,0,193.3755163,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/7/2017 13:00,0.4233655,9160.914447,40,0.366436578,1.465746311,29.3149262,0,0.01,16.79991,16.79991,16.79991,6333,0,0,0,10,1900,-1900,9000,0,183.2182889,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/7/2017 14:00,0.153987,9653.862757,40,0.38615451,1.544618041,30.8923608,0,0.01,23.80399,23.80399,23.80399,6304,0,0,0,10,1900,-1900,9000,0,193.0772551,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/7/2017 15:00,0.095595,9641.843162,40,0.385673726,1.542694906,30.8538981,0,0.01,24.11679,24.11679,24.11679,6027,0,0,0,10,1900,-1900,9000,0,192.8368632,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/7/2017 16:00,0.01166205,9640.615316,40,0.385624613,1.54249845,30.849969,0,0.01,29.34632,29.34632,29.34632,6229,0,0,0,10,1900,-1900,9000,0,192.8123063,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/7/2017 17:00,0.22824,10128.27048,40,0.405130819,1.620523277,32.4104655,0,0.01,35.14278,35.14278,35.14278,6051,0,0,0,10,1900,-1900,9000,0,202.5654096,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/7/2017 18:00,0.0160323,9427.983923,40,0.377119357,1.508477428,30.1695486,0,0.01,44.80236,44.80236,44.80236,6331,0,0,0,10,1900,-1900,9000,0,188.5596785,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/7/2017 19:00,0,7520.738385,40,0.300829535,1.203318142,24.0663628,0,0.01,50.59523,50.59523,50.59523,6873,0,0,0,0,1900,-1900,9000,0,150.4147677,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/7/2017 20:00,0,7276.00945,40,0.291040378,1.164161512,23.2832302,0,0.01,44.89156,44.89156,44.89156,7204,0,0,0,0,1900,-1900,9000,0,145.520189,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/7/2017 21:00,0,5783.465415,40,0.231338617,0.925354466,18.5070893,0,0.01,43.19535,43.19535,43.19535,6956,0,0,0,0,1900,-1900,9000,0,115.6693083,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/7/2017 22:00,0,5540.680596,40,0.221627224,0.886508895,17.7301779,0,0.01,35.20081,35.20081,35.20081,6283,0,0,0,0,1900,-1900,9000,0,110.8136119,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/7/2017 23:00,0,3493.569095,40,0.139742764,0.558971055,11.1794211,0,0.01,30.32056,30.32056,30.32056,6053,0,0,0,0,1900,-1900,9000,0,69.8713819,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/8/2017 0:00,0,2999.921505,40,0.11999686,0.479987441,9.5997488,0,0.01,26.87195,26.87195,26.87195,5857,0,0,0,0,1900,-1900,9000,0,59.9984301,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/8/2017 1:00,0,3104.273393,40,0.124170936,0.496683743,9.9336749,0,0.01,24.38001,24.38001,24.38001,5699,0,0,0,0,1900,-1900,9000,0,62.08546786,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/8/2017 2:00,0,3256.228156,40,0.130249126,0.520996505,10.4199301,0,0.01,21.66387,21.66387,21.66387,5333,0,0,0,0,1900,-1900,9000,0,65.12456312,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/8/2017 3:00,0,3178.117331,40,0.127124693,0.508498773,10.1699755,0,0.01,20.9603,20.9603,20.9603,4826,0,0,0,0,1900,-1900,9000,0,63.56234662,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/8/2017 4:00,0,3208.831435,40,0.128353257,0.51341303,10.2682606,0,0.01,21.55885,21.55885,21.55885,4826,0,0,0,0,1900,-1900,9000,0,64.1766287,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/8/2017 5:00,0,3264.510727,40,0.130580429,0.522321716,10.4464343,0,0.01,25.38642,25.38642,25.38642,4826,0,0,0,0,1900,-1900,9000,0,65.29021454,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/8/2017 6:00,0,3784.31553,40,0.151372621,0.605490485,12.1098097,0,0.01,30.73148,30.73148,30.73148,4826,0,0,0,0,1900,-1900,9000,0,75.6863106,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/8/2017 7:00,0,6992.74734,40,0.279709894,1.118839574,22.3767915,0,0.01,38.83803,38.83803,38.83803,5133,0,0,0,0,1900,-1900,9000,0,139.8549468,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/8/2017 8:00,0.131949,5015.191021,40,0.200607641,0.802430563,16.0486113,0,0.01,48.14887,48.14887,48.14887,5408,0,0,0,10,1900,-1900,9000,0,100.3038204,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/8/2017 9:00,0.4598075,10489.71397,40,0.419588559,1.678354235,33.5670847,0,0.01,35.16982,35.16982,35.16982,5901,0,0,0,10,1900,-1900,9000,0,209.7942794,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/8/2017 10:00,0.746965,10119.53617,40,0.404781447,1.619125787,32.3825157,0,0.01,29.40134,29.40134,29.40134,6511,0,0,0,10,1900,-1900,9000,0,202.3907234,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/8/2017 11:00,0.9375,9632.18205,40,0.385287282,1.541149128,30.8229826,0,0.01,27.73332,27.73332,27.73332,7325,0,0,0,10,1900,-1900,9000,0,192.643641,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/8/2017 12:00,1,10108.36644,40,0.404334658,1.61733863,32.3467726,0,0.01,25.54283,25.54283,25.54283,6840,0,0,0,10,1900,-1900,9000,0,202.1673288,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/8/2017 13:00,1,10179.06508,40,0.407162603,1.628650413,32.5730083,0,0.01,23.3007,23.3007,23.3007,6886,0,0,0,10,1900,-1900,9000,0,203.5813016,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/8/2017 14:00,0.83913,10495.45323,40,0.419818129,1.679272517,33.5854503,0,0.01,24.22555,24.22555,24.22555,6941,0,0,0,10,1900,-1900,9000,0,209.9090646,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/8/2017 15:00,0.54524,10531.07173,40,0.421242869,1.684971477,33.6994295,0,0.01,26.55281,26.55281,26.55281,6615,0,0,0,10,1900,-1900,9000,0,210.6214346,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/8/2017 16:00,0.683055,9745.764176,40,0.389830567,1.559322268,31.1864454,0,0.01,29.12345,29.12345,29.12345,6757,0,0,0,10,1900,-1900,9000,0,194.9152835,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/8/2017 17:00,0.1673485,10116.963,40,0.40467852,1.61871408,32.3742816,0,0.01,38.49154,38.49154,38.49154,6474,0,0,0,10,1900,-1900,9000,0,202.33926,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/8/2017 18:00,0.01052995,9416.348991,40,0.37665396,1.506615838,30.1323168,0,0.01,48.46669,48.46669,48.46669,6724,0,0,0,10,1900,-1900,9000,0,188.3269798,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/8/2017 19:00,0,7509.409837,40,0.300376393,1.201505574,24.0301115,0,0.01,54.54981,54.54981,54.54981,7872,0,0,0,0,1900,-1900,9000,0,150.1881967,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/8/2017 20:00,0,7265.969444,40,0.290638778,1.162555111,23.2511022,0,0.01,48.12694,48.12694,48.12694,7274,0,0,0,0,1900,-1900,9000,0,145.3193889,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/8/2017 21:00,0,5771.738648,40,0.230869546,0.923478184,18.4695637,0,0.01,45.7562,45.7562,45.7562,7354,0,0,0,0,1900,-1900,9000,0,115.434773,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/8/2017 22:00,0,5528.038504,40,0.22112154,0.884486161,17.6897232,0,0.01,37.48777,37.48777,37.48777,6787,0,0,0,0,1900,-1900,9000,0,110.5607701,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/8/2017 23:00,0,3493.569099,40,0.139742764,0.558971056,11.1794211,0,0.01,32.90612,32.90612,32.90612,6575,0,0,0,0,1900,-1900,9000,0,69.87138198,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/9/2017 0:00,0,2999.921506,40,0.11999686,0.479987441,9.5997488,0,0.01,30.97363,30.97363,30.97363,5997,0,0,0,0,1900,-1900,9000,0,59.99843012,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/9/2017 1:00,0,2877.699527,40,0.115107981,0.460431924,9.2086385,0,0.01,25.5294,25.5294,25.5294,5310,0,0,0,0,1900,-1900,9000,0,57.55399054,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/9/2017 2:00,0,2877.699529,40,0.115107981,0.460431925,9.2086385,0,0.01,24.24659,24.24659,24.24659,5133,0,0,0,0,1900,-1900,9000,0,57.55399058,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/9/2017 3:00,0,3159.266783,40,0.126370671,0.505482685,10.1096537,0,0.01,23.23598,23.23598,23.23598,5133,0,0,0,0,1900,-1900,9000,0,63.18533566,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/9/2017 4:00,0,3231.196105,40,0.129247844,0.516991377,10.3398275,0,0.01,23.46162,23.46162,23.46162,5133,0,0,0,0,1900,-1900,9000,0,64.6239221,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/9/2017 5:00,0,3281.282828,40,0.131251313,0.525005253,10.5001051,0,0.01,24.99861,24.99861,24.99861,5133,0,0,0,0,1900,-1900,9000,0,65.62565656,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/9/2017 6:00,0,3819.411292,40,0.152776452,0.611105807,12.2221161,0,0.01,30.39415,30.39415,30.39415,5483,0,0,0,0,1900,-1900,9000,0,76.38822584,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/9/2017 7:00,0,6924.363924,40,0.276974557,1.107898228,22.1579646,0,0.01,40.24188,40.24188,40.24188,5891,0,0,0,0,1900,-1900,9000,0,138.4872785,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/9/2017 8:00,0.134584,5019.067055,40,0.200762682,0.803050729,16.0610146,0,0.01,49.18,49.18,49.18,6810,0,0,0,10,1900,-1900,9000,0,100.3813411,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/9/2017 9:00,0.110038,10493.09905,40,0.419723962,1.678895848,33.577917,0,0.01,31.69246,31.69246,31.69246,8364,0,0,0,10,1900,-1900,9000,0,209.861981,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/9/2017 10:00,0.199421,10121.67006,40,0.404866802,1.61946721,32.3893442,0,0.01,25.00707,25.00707,25.00707,7253,0,0,0,10,1900,-1900,9000,0,202.4334012,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/9/2017 11:00,0.0532495,9630.551509,40,0.38522206,1.540888242,30.8177648,0,0.01,24.49487,24.49487,24.49487,7083,0,0,0,10,1900,-1900,9000,0,192.6110302,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/9/2017 12:00,0.122584,9633.026047,40,0.385321042,1.541284167,30.8256833,0,0.01,23.73938,23.73938,23.73938,7306,0,0,0,10,1900,-1900,9000,0,192.6605209,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/9/2017 13:00,0.183554,10413.33602,40,0.416533441,1.666133763,33.3226753,0,0.01,22.52265,22.52265,22.52265,7349,0,0,0,10,1900,-1900,9000,0,208.2667204,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/9/2017 14:00,0.169516,10208.58986,40,0.408343594,1.633374378,32.6674876,0,0.01,24.54424,24.54424,24.54424,7386,0,0,0,10,1900,-1900,9000,0,204.1717972,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/9/2017 15:00,0.796025,10226.80995,40,0.409072398,1.636289592,32.7257918,0,0.01,25.12783,25.12783,25.12783,6841,0,0,0,10,1900,-1900,9000,0,204.536199,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/9/2017 16:00,0.051175,10236.98007,40,0.409479203,1.637916811,32.7583362,0,0.01,28.04568,28.04568,28.04568,7040,0,0,0,10,1900,-1900,9000,0,204.7396014,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/9/2017 17:00,0.0183249,10733.73928,40,0.429349571,1.717398285,34.3479657,0,0.01,37.40241,37.40241,37.40241,6636,0,0,0,10,1900,-1900,9000,0,214.6747856,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/9/2017 18:00,0,9517.376798,40,0.380695072,1.522780288,30.4556058,0,0.01,48.59,48.59,48.59,6958,0,0,0,0,1900,-1900,9000,0,190.347536,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/9/2017 19:00,0,7507.52542,40,0.300301017,1.201204067,24.0240813,0,0.01,54.68105,54.68105,54.68105,7363,0,0,0,0,1900,-1900,9000,0,150.1505084,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/9/2017 20:00,0,7263.288429,40,0.290531537,1.162126149,23.242523,0,0.01,46.42338,46.42338,46.42338,7606,0,0,0,0,1900,-1900,9000,0,145.2657686,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/9/2017 21:00,0,5768.612114,40,0.230744485,0.922977938,18.4595588,0,0.01,45.24808,45.24808,45.24808,7610,0,0,0,0,1900,-1900,9000,0,115.3722423,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/9/2017 22:00,0,5524.347545,40,0.220973902,0.883895607,17.6779121,0,0.01,37.24567,37.24567,37.24567,7274,0,0,0,0,1900,-1900,9000,0,110.4869509,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/9/2017 23:00,0,3493.569098,40,0.139742764,0.558971056,11.1794211,0,0.01,31.80377,31.80377,31.80377,6713,0,0,0,0,1900,-1900,9000,0,69.87138196,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/10/2017 0:00,0,2999.921508,40,0.11999686,0.479987441,9.5997488,0,0.01,28,28,28,6082,0,0,0,0,1900,-1900,9000,0,59.99843016,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/10/2017 1:00,0,2877.699527,40,0.115107981,0.460431924,9.2086385,0,0.01,22.6913,22.6913,22.6913,5696,0,0,0,0,1900,-1900,9000,0,57.55399054,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/10/2017 2:00,0,2877.699526,40,0.115107981,0.460431924,9.2086385,0,0.01,20.37068,20.37068,20.37068,5049,0,0,0,0,1900,-1900,9000,0,57.55399052,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/10/2017 3:00,0,2877.699527,40,0.115107981,0.460431924,9.2086385,0,0.01,17.08324,17.08324,17.08324,5049,0,0,0,0,1900,-1900,9000,0,57.55399054,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/10/2017 4:00,0,2877.69953,40,0.115107981,0.460431925,9.2086385,0,0.01,17.02137,17.02137,17.02137,5049,0,0,0,0,1900,-1900,9000,0,57.5539906,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/10/2017 5:00,0,2999.921508,40,0.11999686,0.479987441,9.5997488,0,0.01,20.49,20.49,20.49,5049,0,0,0,0,1900,-1900,9000,0,59.99843016,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/10/2017 6:00,0,3846.729881,40,0.153869195,0.615476781,12.3095356,0,0.01,28.62253,28.62253,28.62253,5450,0,0,0,0,1900,-1900,9000,0,76.93459762,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/10/2017 7:00,0,7033.695051,40,0.281347802,1.125391208,22.5078242,0,0.01,36.81115,36.81115,36.81115,6038,0,0,0,0,1900,-1900,9000,0,140.673901,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/10/2017 8:00,0.146941,5004.475873,40,0.200179035,0.80071614,16.0143228,0,0.01,43.80356,43.80356,43.80356,8015,0,0,0,10,1900,-1900,9000,0,100.0895175,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/10/2017 9:00,0.50145,10483.92172,40,0.419356869,1.677427475,33.5485495,0,0.01,34.25353,34.25353,34.25353,6961,0,0,0,10,1900,-1900,9000,0,209.6784344,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/10/2017 10:00,0.797965,10116.28723,40,0.404651489,1.618605957,32.3721191,0,0.01,31.58303,31.58303,31.58303,7171,0,0,0,10,1900,-1900,9000,0,202.3257446,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/10/2017 11:00,1,11042.18456,40,0.441687382,1.76674953,35.3349906,0,0.01,29.20187,29.20187,29.20187,7087,0,0,0,10,1900,-1900,9000,0,220.8436912,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/10/2017 12:00,1,10506.9799,40,0.420279196,1.681116784,33.6223357,0,0.01,28.42515,28.42515,28.42515,7230,0,0,0,10,1900,-1900,9000,0,210.139598,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/10/2017 13:00,1,10209.1367,40,0.408365468,1.633461872,32.6692374,0,0.01,26.62403,26.62403,26.62403,7629,0,0,0,10,1900,-1900,9000,0,204.182734,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/10/2017 14:00,1,10841.19426,40,0.43364777,1.734591082,34.6918216,0,0.01,26.67404,26.67404,26.67404,7785,0,0,0,10,1900,-1900,9000,0,216.8238852,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/10/2017 15:00,0.93325,10873.09104,40,0.434923642,1.739694566,34.7938913,0,0.01,26.81807,26.81807,26.81807,6860,0,0,0,10,1900,-1900,9000,0,217.4618208,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/10/2017 16:00,0.713255,10737.70745,40,0.429508298,1.718033192,34.3606638,0,0.01,27.10594,27.10594,27.10594,6933,0,0,0,10,1900,-1900,9000,0,214.754149,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/10/2017 17:00,0.3997355,10959.50479,40,0.438380192,1.753520766,35.0704153,0,0.01,35.72491,35.72491,35.72491,6877,0,0,0,10,1900,-1900,9000,0,219.1900958,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/10/2017 18:00,0.01880405,9643.658349,40,0.385746334,1.542985336,30.8597067,0,0.01,46.33523,46.33523,46.33523,6882,0,0,0,10,1900,-1900,9000,0,192.873167,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/10/2017 19:00,0,7507.261411,40,0.300290456,1.201161826,24.0232365,0,0.01,52.60761,52.60761,52.60761,7393,0,0,0,0,1900,-1900,9000,0,150.1452282,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
